StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1838,15,Female,Caucasian,Bachelor's,4.424756396,21,Yes,Moderate,Yes,Yes,Yes,Yes,1.943573341,4
1839,18,Female,African American,Bachelor's,13.54147425,3,Yes,High,Yes,No,No,Yes,3.310401269,1
1840,15,Female,African American,Some College,15.44480552,16,No,Low,No,No,No,No,1.418938675,4
1841,17,Male,Caucasian,None,9.464263738,7,No,Low,No,Yes,No,No,2.353054655,3
1842,18,Female,Caucasian,Bachelor's,12.35453848,13,No,Moderate,No,No,Yes,No,1.752886206,4
1843,15,Female,Caucasian,Some College,9.126518476,26,No,Low,Yes,No,Yes,No,0.513962989,4
1844,17,Female,Caucasian,High School,17.88182739,1,No,Moderate,No,No,No,No,3.021954868,1
1845,15,Male,Caucasian,Some College,9.95738361,10,No,Low,No,Yes,No,Yes,1.834749448,4
1846,15,Male,Other,None,16.83617418,10,No,High,No,No,No,No,2.275700147,3
1847,16,Female,African American,Some College,16.02704117,23,Yes,High,Yes,Yes,No,Yes,1.767646785,4
1848,16,Male,African American,Some College,8.210096427,21,No,None,Yes,No,Yes,No,1.353723074,4
1849,17,Female,Caucasian,High School,4.601689837,23,Yes,High,No,Yes,No,No,1.034201169,4
1850,16,Female,Caucasian,High School,8.121642651,5,No,Moderate,No,No,No,No,2.758341831,2
1851,17,Female,African American,High School,16.52434752,20,Yes,Moderate,Yes,No,No,No,1.789966874,4
1852,16,Female,African American,None,4.552650716,20,No,Moderate,Yes,No,No,No,1.223973607,4
1853,15,Female,Asian,Some College,10.48872692,13,Yes,High,No,Yes,No,Yes,2.443619105,3
1854,17,Female,Caucasian,Bachelor's,16.12193496,29,No,Moderate,No,Yes,Yes,No,0.362957003,4
1855,17,Female,African American,None,7.069549503,9,No,High,Yes,No,No,No,2.251753922,3
1856,15,Male,Caucasian,None,12.84419274,25,Yes,Low,No,No,No,No,0.900041692,4
1857,17,Male,Asian,Some College,4.912631481,26,No,Very High,No,No,No,No,0.656616923,4
1858,17,Male,African American,Bachelor's,2.185588907,7,No,High,Yes,No,No,No,2.186426951,3
1859,16,Male,African American,High School,15.8876845,6,Yes,Low,No,No,Yes,Yes,2.883136266,2
1860,17,Male,Caucasian,High School,1.979372468,7,Yes,High,Yes,No,No,No,2.877853698,2
1861,18,Male,African American,Some College,5.427627902,27,No,Moderate,No,No,No,No,0.01206349,4
1862,15,Male,Caucasian,High School,17.10218844,7,No,Low,Yes,No,No,No,2.583738163,2
1863,16,Female,Caucasian,None,6.929385742,22,No,Low,No,Yes,No,No,1.161554531,4
1864,16,Female,Caucasian,Some College,19.46090699,1,No,None,Yes,No,No,No,3.301690513,1
1865,18,Female,African American,Some College,19.5946867,26,Yes,High,No,No,No,No,1.505172773,4
1866,15,Female,Caucasian,Some College,5.365520409,15,No,Moderate,No,No,No,No,1.385696221,4
1867,15,Male,Caucasian,Some College,0.819564445,8,No,Moderate,No,No,No,Yes,2.240923949,3
1868,16,Male,Asian,Some College,14.10126568,12,Yes,Low,Yes,No,No,No,2.116723382,3
1869,17,Female,Caucasian,High School,9.019730053,22,No,Moderate,No,No,No,Yes,1.036656834,4
1870,16,Female,African American,High School,2.015056879,11,No,Moderate,No,No,No,No,1.617460207,4
1871,15,Male,Caucasian,High School,14.15045638,26,No,High,No,No,No,No,0.865945542,4
1872,18,Female,Caucasian,High School,0.623498182,21,No,Very High,No,Yes,No,No,1.320245987,4
1873,16,Female,Asian,Some College,17.40393381,24,No,Moderate,Yes,No,No,Yes,1.259764683,4
1874,15,Female,Caucasian,Bachelor's,2.773050582,28,No,Moderate,Yes,No,No,No,0.081573184,4
1875,16,Female,Caucasian,Higher,2.546237575,16,No,Moderate,No,Yes,Yes,No,1.689673085,4
1876,17,Male,African American,Some College,3.513445959,26,No,High,No,No,No,Yes,0.46042165,4
1877,16,Female,African American,High School,19.20532717,1,No,Low,Yes,No,No,No,3.577043897,0
1878,16,Female,African American,High School,13.86338721,12,No,Moderate,Yes,No,No,No,2.087872127,3
1879,15,Male,Caucasian,Bachelor's,16.02743071,0,No,High,Yes,No,No,No,3.369584362,1
1880,15,Male,Caucasian,Some College,7.952699715,25,No,None,No,No,No,No,0,4
1881,15,Female,Asian,Some College,6.72625455,27,No,Low,No,No,No,No,0.094651592,4
1882,16,Male,African American,Some College,4.689680136,18,No,High,No,Yes,No,No,1.405315628,4
1883,17,Female,Asian,Some College,9.612960566,10,No,Low,No,No,No,No,1.87826418,4
1884,18,Female,Asian,Bachelor's,11.03657467,4,No,Moderate,Yes,No,No,No,2.87190477,2
1885,18,Male,Asian,None,12.63549687,0,Yes,Moderate,No,No,No,No,3.70794804,0
1886,15,Female,Caucasian,Some College,5.14237008,19,No,Moderate,No,No,Yes,No,1.174868091,4
1887,15,Female,Caucasian,Bachelor's,18.97308162,29,Yes,Low,Yes,No,No,No,0.995449642,4
1888,16,Female,Asian,High School,3.395169964,12,Yes,Very High,No,Yes,No,No,2.528711257,2
1889,18,Female,Caucasian,Some College,19.3130635,7,No,None,Yes,Yes,No,No,2.59683449,2
1890,15,Male,Caucasian,High School,0.29712245,5,No,High,No,No,No,No,2.460606774,3
1891,17,Male,Asian,Higher,9.622513836,28,Yes,None,No,No,No,No,0.547780724,4
1892,17,Female,Asian,None,6.667356762,16,No,Moderate,No,Yes,No,No,1.803054427,4
1893,15,Male,Caucasian,Some College,8.982468279,11,Yes,Low,No,No,No,No,2.309975848,3
1894,15,Female,Caucasian,High School,11.41329158,0,No,Low,No,No,No,No,3.093363943,1
1895,18,Female,Caucasian,Some College,8.71178316,2,No,Low,No,No,No,No,2.615900724,2
1896,18,Female,Asian,High School,8.296937006,13,No,Moderate,No,Yes,No,No,2.276918318,3
1897,16,Female,Other,High School,14.65446831,25,No,Moderate,Yes,No,No,No,1.051531526,4
1898,18,Female,Caucasian,Some College,13.7175255,7,No,Low,No,Yes,No,No,2.747706159,2
1899,17,Male,Caucasian,Bachelor's,16.66542564,10,No,Very High,No,No,No,No,2.621670104,2
1900,17,Female,Asian,High School,4.999179625,26,Yes,Low,No,No,No,No,0.243298094,4
1901,15,Male,Caucasian,High School,12.1905702,13,Yes,Moderate,No,No,No,No,2.194706521,3
1902,18,Male,African American,Some College,11.70389571,7,No,Low,No,No,No,Yes,2.639906488,2
1903,16,Female,Other,Some College,7.394756217,28,Yes,Moderate,No,Yes,No,No,0.833493418,4
1904,17,Female,Caucasian,Bachelor's,9.721150838,2,Yes,High,No,No,No,No,3.402401591,1
1905,17,Female,African American,High School,6.275642866,6,Yes,Moderate,No,No,Yes,No,2.616291695,2
1906,16,Female,Caucasian,Some College,2.836887952,27,No,Low,No,No,No,No,0.339715385,4
1907,16,Female,Caucasian,High School,4.276024213,18,Yes,Low,Yes,No,No,Yes,1.69772878,4
1908,17,Male,Asian,High School,2.110272928,3,No,High,No,No,No,No,2.356856807,3
1909,17,Female,Caucasian,Some College,13.6613915,24,No,Low,No,No,No,No,0.84562484,4
1910,16,Female,Other,Some College,13.21454786,15,Yes,Moderate,Yes,No,Yes,No,2.246545273,3
1911,17,Male,African American,Some College,19.01212743,12,No,Low,Yes,Yes,No,No,2.478699183,3
1912,15,Male,Caucasian,High School,14.59356827,19,No,Low,Yes,No,Yes,Yes,1.374288283,4
1913,15,Female,Caucasian,Some College,1.040916775,18,Yes,Low,No,Yes,No,No,1.355381045,4
1914,16,Male,Caucasian,Some College,17.68490348,4,No,High,Yes,No,No,No,3.06049075,1
1915,18,Female,Caucasian,Higher,17.25350326,22,Yes,High,Yes,No,No,No,1.556957122,4
1916,16,Male,Caucasian,High School,8.866406415,4,Yes,Moderate,Yes,No,No,No,3.219531248,1
1917,16,Male,Caucasian,High School,11.71726101,19,No,Low,No,Yes,No,No,1.150153548,4
1918,18,Female,Caucasian,High School,19.52156665,23,No,Moderate,No,No,Yes,Yes,1.321429302,4
1919,18,Male,Asian,Some College,10.64608728,3,Yes,Moderate,Yes,Yes,No,No,3.491326588,1
1920,18,Male,African American,High School,18.10643657,1,No,Moderate,No,No,Yes,Yes,3.869586724,0
1921,15,Male,Asian,Bachelor's,1.660775156,25,Yes,None,No,No,No,Yes,0.170463613,4
1922,17,Male,Caucasian,High School,3.821037374,12,Yes,Very High,No,No,No,No,2.19738729,3
1923,15,Male,Caucasian,Bachelor's,8.815098869,29,No,Moderate,No,No,No,No,0.021155583,4
1924,17,Male,African American,High School,11.69513617,15,No,Very High,No,No,Yes,No,2.386799507,3
1925,15,Female,Caucasian,Some College,16.32455704,21,Yes,None,No,Yes,No,No,1.361031288,4
1926,17,Female,Caucasian,Bachelor's,19.7652423,1,No,Low,Yes,Yes,No,No,3.51068089,0
1927,15,Male,Asian,High School,7.777029929,18,No,Low,No,Yes,No,No,1.43737075,4
1928,18,Female,Asian,Higher,0.948312723,16,Yes,High,No,Yes,Yes,No,1.804417459,4
1929,16,Female,African American,Some College,16.02343007,4,Yes,Moderate,Yes,Yes,No,No,3.262269864,1
1930,15,Female,Caucasian,Bachelor's,12.08761438,24,No,High,No,Yes,No,No,1.169658238,4
1931,17,Male,Asian,Some College,3.970857177,17,No,High,No,No,No,No,1.401550934,4
1932,18,Female,African American,High School,9.896569132,27,No,High,No,No,Yes,No,0.549601825,4
1933,15,Male,Asian,High School,14.84620491,22,Yes,High,No,No,No,No,1.516508268,4
1934,15,Female,Asian,High School,15.40823574,20,Yes,High,No,No,No,No,2.032219512,3
1935,18,Male,Asian,None,9.99236824,17,Yes,High,Yes,Yes,No,No,2.289299775,3
1936,15,Male,African American,High School,6.104290603,7,No,Moderate,Yes,No,No,No,2.086687741,3
1937,16,Female,Caucasian,High School,19.47485164,26,Yes,High,Yes,No,No,Yes,1.66766699,4
1938,15,Female,African American,Some College,13.26725222,14,Yes,High,No,No,No,No,2.595889051,2
1939,16,Male,African American,Some College,8.164750387,12,No,Moderate,No,No,No,No,1.950769177,4
1940,16,Female,Asian,High School,5.609264484,12,No,Very High,No,No,No,No,2.102541899,3
1941,18,Female,Caucasian,High School,14.62205966,15,Yes,None,No,No,No,No,1.3791672,4
1942,15,Female,Caucasian,Some College,4.843668912,21,No,Moderate,No,No,No,No,0.67219968,4
1943,18,Male,Asian,High School,3.434199779,19,No,Low,Yes,No,Yes,No,1.141638567,4
1944,15,Male,Asian,None,10.59667778,12,No,Low,No,No,No,Yes,1.621012115,4
1945,15,Female,Other,High School,5.799747853,19,No,High,No,No,No,Yes,1.122110973,4
1946,17,Female,Asian,Bachelor's,12.5781029,1,No,Very High,No,No,No,No,3.402044108,1
1947,15,Female,African American,Bachelor's,2.358773497,2,No,High,No,No,No,No,2.683854739,2
1948,18,Male,African American,High School,13.09882209,14,Yes,Very High,Yes,No,Yes,No,2.996856279,2
1949,16,Male,Asian,Some College,5.66593056,22,Yes,Low,Yes,Yes,No,No,1.284865711,4
1950,15,Female,African American,Some College,0.004858689,18,Yes,Low,No,No,No,No,1.201053303,4
1951,17,Female,African American,Some College,2.538721153,12,No,Moderate,No,Yes,No,No,1.978021718,4
1952,18,Female,Caucasian,Some College,18.67230756,4,Yes,High,Yes,Yes,No,Yes,3.83669864,0
1953,15,Female,Caucasian,Some College,17.34709278,25,Yes,None,Yes,Yes,No,No,1.179903407,4
1954,18,Female,Asian,High School,4.672180641,21,No,Very High,Yes,No,No,No,1.54005946,4
1955,17,Female,Caucasian,None,15.56743809,5,No,High,No,No,No,Yes,3.158858262,1
1956,17,Male,Caucasian,Some College,12.17143186,13,No,Very High,No,No,No,Yes,1.752496836,4
1957,18,Female,Caucasian,Bachelor's,19.41809423,3,Yes,Moderate,No,No,No,No,3.045113482,1
1958,15,Male,Caucasian,Some College,7.472113191,21,No,Moderate,No,Yes,Yes,No,1.165603946,4
1959,16,Female,Caucasian,Bachelor's,13.62921225,18,Yes,High,Yes,No,No,No,1.785760791,4
1960,17,Female,Caucasian,Higher,1.270714448,22,No,High,No,Yes,No,No,0.841108717,4
1961,15,Male,Other,High School,7.924946936,6,No,Low,No,Yes,No,No,2.397182558,3
1962,15,Male,African American,Some College,19.27635322,3,Yes,Very High,No,No,No,No,3.576909015,0
1963,16,Male,Caucasian,Some College,10.77961749,1,No,High,Yes,No,Yes,No,3.225158275,1
1964,17,Male,Caucasian,Higher,5.757590067,26,No,None,No,No,No,No,0,4
1965,17,Female,African American,Higher,2.405419263,6,Yes,Low,No,No,Yes,No,2.806697764,2
1966,15,Male,Caucasian,Some College,14.0705668,2,Yes,Moderate,Yes,No,No,No,3.42183767,1
1967,15,Female,Asian,High School,12.89712087,14,No,Moderate,No,Yes,No,Yes,2.105309279,3
1968,16,Male,African American,Some College,7.478774272,0,No,High,No,No,No,No,3.160902091,1
1969,16,Female,Asian,High School,19.01882704,1,No,None,No,No,No,No,2.99354156,2
1970,17,Female,Caucasian,Some College,0.44405626,9,Yes,High,Yes,No,No,No,2.490220426,3
1971,18,Female,African American,Bachelor's,6.074477033,15,No,High,Yes,No,Yes,No,2.13083278,3
1972,17,Female,Caucasian,High School,18.42138973,24,No,Low,Yes,No,No,Yes,0.838464873,4
1973,15,Female,Other,Some College,6.418708766,27,No,Moderate,Yes,No,Yes,No,0.676771033,4
1974,17,Female,African American,Some College,5.045056677,14,Yes,Low,Yes,No,No,No,1.735956512,4
1975,18,Male,Caucasian,Some College,10.6844082,23,Yes,Low,Yes,No,No,No,1.254572618,4
1976,16,Female,Caucasian,High School,16.476035,14,Yes,Moderate,No,No,No,No,1.922688235,4
1977,18,Male,Caucasian,Some College,2.062935218,13,No,Very High,Yes,No,No,No,2.19199842,3
1978,18,Male,African American,Bachelor's,18.86041419,21,Yes,Low,No,Yes,Yes,No,1.757523486,4
1979,18,Female,Caucasian,Bachelor's,15.90145762,13,No,Moderate,Yes,No,No,No,1.92410232,4
1980,16,Male,African American,High School,3.625005111,5,No,Low,Yes,No,No,No,2.80797413,2
1981,18,Female,Caucasian,Bachelor's,14.24015922,13,Yes,Low,No,No,No,No,2.138772677,3
1982,18,Male,African American,Some College,7.699174453,16,No,Moderate,No,No,Yes,No,1.363841047,4
1983,18,Female,Asian,High School,8.045893562,17,No,High,No,Yes,No,No,1.722726052,4
1984,15,Male,Asian,None,15.66580185,19,Yes,None,No,Yes,No,No,1.192108472,4
1985,18,Female,Asian,High School,19.25569616,18,No,Very High,No,No,No,No,1.53478239,4
1986,16,Female,Caucasian,Bachelor's,2.533117457,29,No,None,No,Yes,No,No,0.115243211,4
1987,18,Female,Caucasian,Some College,8.412604738,16,No,High,No,Yes,No,No,1.562359564,4
1988,18,Female,African American,Some College,9.618832162,15,No,High,Yes,No,No,No,2.096032625,3
1989,16,Male,Caucasian,High School,7.526236339,7,Yes,Moderate,No,Yes,No,No,3.009238323,1
1990,18,Female,Caucasian,Some College,7.263782474,6,No,Low,No,No,No,No,2.071108065,3
1991,16,Male,Caucasian,None,1.045373351,19,Yes,Moderate,No,No,Yes,No,1.747356452,4
1992,18,Male,Caucasian,High School,13.71077241,27,No,High,Yes,Yes,No,No,1.079867369,4
1993,16,Male,Caucasian,Some College,8.724288342,11,No,High,No,No,Yes,No,2.271400211,3
1994,18,Female,Asian,High School,3.895876053,8,No,Moderate,No,Yes,No,No,2.117233031,3
1995,18,Male,Caucasian,Bachelor's,16.32067005,26,Yes,Moderate,No,No,No,No,0.743592358,4
1996,15,Male,African American,High School,16.05121496,13,No,High,No,Yes,No,No,1.892745845,4
1997,15,Male,Caucasian,Some College,9.727832562,19,Yes,Very High,No,No,No,No,1.586464189,4
1998,18,Female,African American,Some College,5.969013223,0,No,High,No,No,Yes,No,3.512322895,0
1999,18,Female,Caucasian,Some College,12.76185452,9,Yes,High,No,No,Yes,No,2.629211521,2
2000,17,Male,Asian,High School,5.763042716,16,Yes,Moderate,Yes,Yes,No,No,1.8366428,4
2001,16,Female,Asian,None,4.720158606,16,Yes,High,Yes,No,Yes,No,1.83435914,4
2002,17,Female,Caucasian,Bachelor's,14.61029308,16,Yes,High,No,No,No,Yes,1.766055977,4
2003,15,Male,Other,High School,0.806504794,3,No,High,Yes,No,Yes,Yes,3.201710217,1
2004,15,Male,Other,Bachelor's,1.895369421,16,Yes,Moderate,No,No,No,No,1.263890772,4
2005,15,Female,Asian,Higher,0.13576348,17,No,Moderate,No,Yes,Yes,Yes,1.427724376,4
2006,15,Male,Asian,High School,3.05886373,19,No,Moderate,No,No,Yes,Yes,1.070707952,4
2007,18,Female,Caucasian,High School,1.379800174,22,No,Moderate,No,No,No,Yes,0.832717506,4
2008,15,Female,African American,Some College,19.91604736,1,No,Moderate,No,No,No,No,3.130222795,1
2009,18,Female,Caucasian,Higher,5.776199399,7,No,High,Yes,No,No,No,2.537098951,2
2010,18,Female,Caucasian,Bachelor's,2.985360253,12,No,Moderate,Yes,No,No,No,1.671076182,4
2011,15,Female,Other,Some College,4.81992516,22,No,Low,No,Yes,Yes,No,0.81655066,4
2012,15,Female,Caucasian,Some College,18.72251143,24,No,High,No,Yes,No,No,1.131402736,4
2013,16,Male,Asian,High School,10.40320446,29,No,High,No,No,No,No,0.333154228,4
2014,17,Male,Asian,Higher,7.296361926,21,Yes,Moderate,No,No,No,No,1.48906302,4
2015,15,Female,Asian,Higher,17.46782916,19,Yes,Low,No,Yes,No,No,1.683330032,4
2016,16,Female,Other,High School,7.899805411,21,Yes,Very High,Yes,No,No,No,1.921942134,4
2017,16,Female,Caucasian,High School,6.700171399,14,No,High,No,No,No,No,1.940006922,4
2018,17,Male,Caucasian,High School,4.145650451,19,No,Low,Yes,No,No,No,1.065848673,4
2019,18,Female,Caucasian,High School,7.555936478,22,Yes,None,No,No,No,No,0.968986131,4
2020,15,Male,Caucasian,Bachelor's,6.33368712,8,Yes,Moderate,Yes,No,No,No,2.68614499,2
2021,17,Female,Caucasian,High School,13.54607919,2,Yes,High,Yes,Yes,No,No,3.520612392,0
2022,15,Female,Caucasian,None,5.791654093,2,No,Low,Yes,No,No,No,2.815973296,2
2023,16,Male,Asian,High School,11.54399493,1,No,Moderate,Yes,Yes,No,No,3.487510668,1
2024,16,Male,African American,Higher,1.317843301,0,Yes,Moderate,No,No,Yes,No,3.592128978,0
2025,18,Female,Caucasian,Some College,3.825783134,13,No,High,No,No,No,No,1.578441665,4
2026,16,Female,African American,Some College,8.148105432,16,No,Moderate,Yes,No,Yes,No,1.886008174,4
2027,16,Female,Caucasian,High School,18.73898508,12,Yes,Moderate,No,Yes,No,No,2.366010872,3
2028,17,Male,Caucasian,Higher,7.545039714,18,Yes,Very High,Yes,No,Yes,No,2.434934379,3
2029,15,Male,Asian,Bachelor's,13.28148242,29,No,Low,No,No,No,No,0.393186471,4
2030,15,Male,African American,High School,5.101744448,22,No,Low,No,Yes,Yes,No,0.713267665,4
2031,17,Male,Asian,None,2.540671519,14,Yes,High,No,Yes,Yes,No,2.57444997,2
2032,18,Male,Caucasian,None,1.170732002,26,No,Low,Yes,Yes,No,No,0.700539867,4
2033,15,Male,Asian,High School,6.108269971,24,Yes,High,Yes,No,Yes,No,1.586289237,4
2034,16,Female,African American,Some College,3.153220536,13,Yes,None,No,Yes,No,No,2.058575293,3
2035,15,Female,African American,Bachelor's,3.48020896,1,Yes,Low,No,No,No,No,3.129640051,1
2036,16,Male,African American,Some College,15.21518617,6,Yes,Very High,Yes,Yes,No,No,3.539198712,0
2037,18,Female,Asian,Bachelor's,0.316761419,16,No,Moderate,Yes,Yes,Yes,No,2.059966656,3
2038,17,Female,African American,Some College,11.15620251,17,No,High,No,Yes,Yes,Yes,1.756035495,4
2039,15,Male,African American,Some College,7.589227612,5,No,Low,Yes,Yes,No,No,2.622601052,2
2040,17,Female,Other,Some College,10.131,26,No,Low,No,No,No,No,0.262861167,4
2041,15,Male,Asian,High School,11.25660474,20,No,High,No,Yes,Yes,No,1.704415089,4
2042,16,Male,Caucasian,High School,6.267353889,7,No,Moderate,No,No,No,No,2.104449931,3
2043,17,Female,Asian,Some College,5.902177204,27,Yes,Moderate,Yes,Yes,Yes,No,0.83751232,4
2044,15,Male,Caucasian,None,14.66803699,26,No,None,Yes,Yes,No,No,0.556828033,4
2045,16,Male,Caucasian,High School,17.42553976,1,No,Moderate,Yes,No,No,No,3.350130974,1
2046,17,Male,African American,Some College,3.851632649,0,No,High,Yes,No,No,No,3.279646224,1
2047,17,Male,Other,Higher,1.952375211,15,No,High,No,Yes,No,No,1.556328957,4
2048,15,Male,Other,Some College,17.95591613,6,No,High,Yes,No,No,Yes,2.846378753,2
2049,15,Male,Caucasian,Bachelor's,6.997909273,21,No,High,No,No,No,No,1.137899801,4
2050,15,Male,African American,Some College,11.02634781,23,No,Moderate,Yes,No,No,No,1.391787779,4
2051,16,Male,Caucasian,Some College,7.19086289,10,Yes,Moderate,No,No,No,No,2.182795221,3
2052,15,Female,Other,Some College,2.516046727,14,Yes,High,Yes,No,No,No,2.253871179,3
2053,17,Female,Other,Bachelor's,11.7866329,12,Yes,Low,Yes,No,No,No,2.254020037,3
2054,17,Female,African American,Some College,10.50281704,29,No,Low,Yes,No,No,No,0.392549011,4
2055,15,Male,Asian,Some College,4.059871184,23,No,Very High,Yes,Yes,No,No,1.484857697,4
2056,15,Male,Asian,Some College,9.037380893,1,No,None,No,No,No,No,2.672093364,2
2057,18,Female,African American,Some College,15.93895008,13,No,Low,Yes,No,No,No,1.831511281,4
2058,17,Female,Caucasian,High School,11.80852206,23,No,Moderate,No,No,Yes,No,0.758182974,4
2059,16,Female,Caucasian,None,1.938346541,5,No,High,Yes,No,No,No,2.938175467,2
2060,18,Male,African American,None,10.96042994,8,Yes,Moderate,Yes,No,Yes,No,3.054924125,1
2061,15,Female,African American,Bachelor's,14.05476599,27,No,Moderate,No,Yes,No,No,0.9175822,4
2062,15,Female,Caucasian,High School,15.85406812,6,No,Very High,Yes,No,Yes,No,3.460884653,1
2063,17,Male,Other,High School,12.58235157,17,No,High,No,No,No,No,1.841907749,4
2064,15,Female,Caucasian,Some College,3.053163291,23,No,High,Yes,Yes,No,No,1.185985514,4
